url,address,name,rate,votes,phone,location,rest_type,dish_liked,cuisines,review_list
https://www.zomato.com/bangalore/cafe-thulp-bellandur?context=eyJzZSI6eyJlIjpbIjE4NjYyMjMwIiwiMTgyNTE1OTkiLCIxODI5ODI3MyIsIjE4NjE5OTI0IiwxODQxNzU1NSwiNTY4MTYiLCIxODgxOTk5MSIsIjE4NjU1MDEwIiwiMTg4OTMxNjYiLCIxODI0NjQ4OCIsIjE4NjIxODgwIiwiMTg1NTE3MzkiLCI1NDMwNSIsIjE4ODQwNDMwIiwiNTI1NTgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,35 1st Cross Outer Ring Road Bellandur Bangalore,Cafe Thulp,4.0/5,341,804112970.0,Bellandur,Cafe,Burgers  Fries  Beef Burger  Pasta  Salad  Mudpie  Falafel Burger,Cafe  Burger  Italian  Salad,    Rated 3 0    RATED n  Have heard that the Koramangla branch is good  But since I was near this one  decided to give it a try  They have a cool menu  Noticed a lot of healthy options including keto on the menu  Many options for my vegetarian friend too  We ended up ordering Peta Ka Beta Sandwich  Speedy Gonzalez and the Keyser Soze  Everything came with fries and coleslaw which were good  The dishes were all average  Nothing great  n nService good  overall an average experience       Rated 4 0    RATED n  I visited this place on Saturday evening  The place was almost empty  Only 1 2 tables were occupied  In a way it was good as there was no noise at all  This place comes under zomato gold restaurants  n nFood   They had very limited options in veg  So there was not much confusion what to order  We ordered Alphonos Hanky Pants Pasta and Italian Stallion Sandwich  Sandwich was served with cabbage salad and French Fries while Pasta was served with Garlic bread  Loved the taste of both items  Portions were also good  n nAmbience   It had a good feel of a cafe  Nice time can be spend with friends here  Plus some light good music was getting played in background which was a good vibe  n nService   They really need to work on this  Staff was sitting idle and were not taking care of things properly  They forgot to provide plates  ketchup bottle when they served the dishes  Basically we had to ask them specifically for each and every thing       Rated 2 0    RATED n  Went there with a lot of hope but the only disappointment was the food  The menu wasn   x83   x83   x82   x82   x83   x82   x82   x92t satisfactory cafe food  The chicken wings we took was way too spicy  To an extent it lost the taste of other ingredients     the salad was a bit bland  Service and comfort was all fine  Didn   x83   x83   x82   x82   x83   x82   x82   x92t like the food though       Rated 3 0    RATED n  I came across this place to grab a casual dinner with a friend searching for cafes nearby serving pasta  We ordered white sauce penne pasta along with Malabar prawn   starter and soup  U0001f963  First of all the ambience looked good from the outside but there is no air conditioner and the fans are not above the tables so be prepared to bear the heat  Then coming to the food  the soup was good  the prawns were succulent but we specifically asked if the dish contained cocunut but seems like the waiter was not knowledgeable and to our surprise it was made with coconut  U0001f965 There were no other options in prawns and fish which made us order that  Highly disappointed   Finally the pasta came and it was real good with cheese and mushrooms well garnished  The prices are also way over the top for the service and options available along with the average ambience       Rated 3 0     RATED n  Location 2 5 Ambiance 3 5 Food 4 5 Service 5 5 Value for money 3 5 n nThis place is in a small lane in Bellandur which is a biggest negative point for Cafe Thulp  As compared to Koramangala
https://www.zomato.com/bangalore/goli-vada-pav-no-1-bellandur?context=eyJzZSI6eyJlIjpbIjE4MjUxNTk5IiwiMTgyOTgyNzMiLCIxODYxOTkyNCIsIjE4NDE3NTU1Iiw1NjgxNiwiMTg4MTk5OTEiLCIxODY1NTAxMCIsIjE4ODkzMTY2IiwiMTgyNDY0ODgiLCIxODYyMTg4MCIsIjE4NTUxNzM5IiwiNTQzMDUiLCIxODg0MDQzMCIsIjUyNTU4IiwiMTg0MjI5MjciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,,Goli Vada Pav No. 1,3.3/5,84,,Bellandur,Quick Bites,Masala Vada Pav  Kulfi,Street Food,    Rated 3 0    RATED n  Goli Vada Pav is a good place if you are a Vada Pav fan nI would totally recommended this place but do not order anything apart from Vada pav n nTheir USP is Vada pav nApart from that everything else is just an add on n nTaste wise   5 5 for Vada pav rest everything 2 5 5 n nThings to avoid   paneer burger or whatever that is      Rated 2 0     RATED n  I ordered a 3 vada paav   It is cold
https://www.zomato.com/bangalore/chai-point-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDE3NTU1IiwiNTY4MTYiLCIxODgxOTk5MSIsIjE4NjU1MDEwIiwxODg5MzE2NiwiMTgyNDY0ODgiLCIxODYyMTg4MCIsIjE4NTUxNzM5IiwiNTQzMDUiLCIxODg0MDQzMCIsIjUyNTU4IiwiMTg0MjI5MjciLCIxODM4MjkzOSIsIjE4MzU5MTA5IiwiMTg3NjcyNTgiLCIxODYyMTI1MiIsIjYxMTcxIiwiMTg0ODE5NzYiLCIxODY0MTg3OSIsIjE4NTgwODIzIiwiMTg3Mjk1OTkiLCIxODg5NTI4NiIsIjE4ODAxNDQ2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,Embassy Tech Village Devarabisanahalli Bellandur Bangalore,Chai Point,,0,,Bellandur,"Beverage Shop, Quick Bites",,Tea  Beverages  Fast Food,  
https://www.zomato.com/bangalore/eden-huts-restaurant-bellandur?context=eyJzZSI6eyJlIjpbIjE4NjIxODgwIiwiMTg1NTE3MzkiLCI1NDMwNSIsIjE4ODQwNDMwIiw1MjU1OCwiMTg0MjI5MjciLCIxODM4MjkzOSIsIjE4MzU5MTA5IiwiMTg3NjcyNTgiLCIxODYyMTI1MiIsIjYxMTcxIiwiMTg0ODE5NzYiLCIxODY0MTg3OSIsIjE4NTgwODIzIiwiMTg3Mjk1OTkiLCIxODg5NTI4NiIsIjE4ODAxNDQ2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,Outer Ring Road Opposite Sakra World Hospital Devarabisanahalli Bellandur Bengaluru Karnataka 560103,Eden Huts Restaurant,4.0/5,213,919148686.0,Bellandur,Casual Dining,Roti  Chicken Kebab  Panneer Butter Masala  Ghee Rice  Butter Naan  Biryani  Jeera Rice,Chinese  North Indian,    Rated 5 0     RATED n  This is my all time fav dhaba  This probably is the oldest one and I used to come here way late in 90 s and early 2000 s  When this came the ring road was pretty much empty and a ride here from the city wud b like a long drive kinds  Nevertheless
https://www.zomato.com/bangalore/mumbai-xpress-bellandur?context=eyJzZSI6eyJlIjpbIjE4NDIyOTI3IiwiMTgzODI5MzkiLCIxODM1OTEwOSIsIjE4NzY3MjU4IiwxODYyMTI1MiwiNjExNzEiLCIxODQ4MTk3NiIsIjE4NjQxODc5IiwiMTg1ODA4MjMiLCIxODcyOTU5OSIsIjE4ODk1Mjg2IiwiMTg4MDE0NDYiLCIxNzk1NjY4NSIsIjE4Mjc1MTQ0IiwiMTg1MzU5NDciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,4th Cross Bellandur Annaiah Reddy Layout Opposite Mahaganapathi Temple Bellandur Bangalore,Mumbai Xpress,2.9/5,89,,Bellandur,Quick Bites,Chai  Vada Pav  Pizza,Fast Food  Street Food,    Rated 4 0    RATED n  Mumbai vadapav in the menu is very good  this is our regular vadapav destination  It is better than goli vadapav  But chutney applied in vadapav is very less  wish they apply little more       Rated 1 0     RATED n  This is a really small place with just 3 4 tables  nI visited this place with high expectations reading the names of the items in the menu  nTrust me
https://www.zomato.com/bangalore/samaroh-bellandur?context=eyJzZSI6eyJlIjpbIjE4NjIxMjUyIiwiNjExNzEiLCIxODQ4MTk3NiIsIjE4NjQxODc5IiwxODU4MDgyMywiMTg3Mjk1OTkiLCIxODg5NTI4NiIsIjE4ODAxNDQ2IiwiMTc5NTY2ODUiLCIxODI3NTE0NCIsIjE4NTM1OTQ3IiwiMTg3Mzc1NjMiLCIxODA0ODIyNiIsIjE4NjAyODIwIiwiMTg1NjI3NjYiLCIxODgxMTAzMiIsIjE4NTUwMTA1IiwiMTg2NDYwMjUiLCIxODY2MzYxMyIsIjE4NjQxODc0IiwiNjAwMTMiLCIxODU3MDk1MiIsIjE4ODExMDUzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,The Bay RMZ Eco World Bellandur Bangalore,Samaroh,4.0/5,246,,Bellandur,Casual Dining,Kulfi  Rajasthani Thali  Sweet Paan  Buttermilk  Rasmalai  Chaat  Lassi,North Indian,    Rated 3 0    RATED n  The place has a decent ambiance with both outdoor   indoor seating options  point of view  The unique thing is that they serve everything in brass cutlery which looks elegant and gives the entire experience a royal feel  This place has lots of food combination including limited and unlimited options  The food is decent with the chats   desserts being a tad better than the main course  The service staff were quite prompt and cheerful while serving       Rated 3 0     RATED n  It s a different kind of experience where each dish is served in it s own cutlery  But
https://www.zomato.com/bangalore/fusion-tadka-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjYxMTcxIiwiMTg0ODE5NzYiLCIxODY0MTg3OSIsIjE4NTgwODIzIiwxODcyOTU5OSwiMTg4OTUyODYiLCIxODgwMTQ0NiIsIjE3OTU2Njg1IiwiMTgyNzUxNDQiLCIxODUzNTk0NyIsIjE4NzM3NTYzIiwiMTgwNDgyMjYiLCIxODYwMjgyMCIsIjE4NTYyNzY2IiwiMTg4MTEwMzIiLCIxODU1MDEwNSIsIjE4NjQ2MDI1IiwiMTg2NjM2MTMiLCIxODY0MTg3NCIsIjYwMDEzIiwiMTg1NzA5NTIiLCIxODgxMTA1MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,163 Shop 2 Shreyas Arcade Opposite Appolo Pharmacy Greenglen Layout Bellandur Bangalore,Fusion Tadka,3.7/5,34,,Bellandur,Delivery,Gulab Jamun  Lassi  Manchurian Roll,North Indian  Chinese,   Rated 5 0    RATED n  Nice place to grab a bite         nReally nice and good food   nPure vegetarian restaurant to grab a veg bite    nOrdered online   great food nice        
https://www.zomato.com/bangalore/the-punjabi-bellandur?context=eyJzZSI6eyJlIjpbIjE4MDQ4MjI2IiwiMTg2MDI4MjAiLCIxODU2Mjc2NiIsIjE4ODExMDMyIiwxODU1MDEwNSwiMTg2NDYwMjUiLCIxODY2MzYxMyIsIjE4NjQxODc0IiwiNjAwMTMiLCIxODU3MDk1MiIsIjE4ODExMDUzIiwiMTg1MTkwNTkiLCIxODA3MDI5MCIsIjE4NDY3MjUzIiwiNTM1MDUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,225Near BBMP Office Bellandur Bangalore,The Punjabi,2.9/5,32,,Bellandur,Casual Dining,,North Indian  Mughlai  Biryani  Chinese,    Rated 4 0     RATED n  Ordered home delivery  The jeera rice was well made but the dal tadka wasn t anything great  Mushroom manchurian was Desi
https://www.zomato.com/bangalore/tipsy-bull-the-bar-exchange-bellandur?context=eyJzZSI6eyJlIjpbIjU5Mzc3IiwiMTg3MzUyNzQiLCIxODUzODYyMSIsIjE4MjYzNDA2IiwxODI4MDU5NiwiMTgxNzMwOTgiLCI1NDUwNyIsIjE4NTE3ODc4IiwiNTkwNjEiLCIxODc4OTAzNiIsIjE4Mzg5NzczIiwiNTY5NTMiLCIxODY3NDUyNCIsIjE4NzM2MzkyIiwiMTg0MjI4OTgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,,Tipsy Bull - The Bar Exchange,4.4/5,2182,804965313.0,Bellandur,"Bar, Casual Dining",Falafel  Cocktails  Mocktails  Sea Food  Spring Roll  Mutton Pepper Fry  Pasta,North Indian  Chinese  Continental  Mexican,    Rated 4 0    RATED n  Tipsy Bull was a great way to unwind on a Friday evening after the end of a stressful week  The ambience is ok  the space is great though  the service and the food were impeccable  The draughts were priced decently and it was great trying them out  The music was ok and dancing soon commenced  All in all  lively and welcoming       Rated 4 0    RATED n  Was here on a weekday evening for a quick drink and quite liked the rooftop ambiance and bar x change concept  Settled for a table overseeing the out ring road traffic  nFood is decent with a wide choice of beverages and off course depends on the rates one switch between beers and some hard liquor or classic cocktails  nIdeal for office parties or a catch up with friends       Rated 4 0    RATED n  Great place to hangout with friends and to drink  nGreat bites as well  nAmbience is pretty happening  nClose to offices so very convenient  nAnd service is also good      Rated 3 0     RATED n  Its in bellandur
https://www.zomato.com/bangalore/pop-hop-bellandur?context=eyJzZSI6eyJlIjpbIjU0NTA3IiwiMTg1MTc4NzgiLCI1OTA2MSIsIjE4Nzg5MDM2IiwxODM4OTc3MywiNTY5NTMiLCIxODY3NDUyNCIsIjE4NzM2MzkyIiwiMTg0MjI4OTgiLCIxODQ4OTMxMyIsIjE4ODA3NTM5IiwiMTgzNTkxNDAiLCIxODc1Mzc4NSIsIjE4ODgxMzY3IiwiMTg0NzIzODciLCIxODQ5OTY5NiIsIjE4NjIwNzIwIiwiMTg1ODU0MjgiLCIxODY1MzA5NSIsIjE4NTMxMDY3Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,,Pop Hop,4.0/5,57,,Bellandur,Dessert Parlor,Cheesecake,Ice Cream  Desserts,   Rated 5 0    RATED n  If you have a sweet tooth  Pop Hop is your place because they some awesom treats for you  From popsicles to some amazing desserts  they have it all  If you happen to visit the mall  the fascinating colours at Pop Hop are bound to stop you  Delicious  melt in the mouth treats  this is my recent favorite       Rated 3 0    RATED n  Decent one   or can say for a change can be picked as they have multiple variety   its display always catches eyes while entering or exiting central   n nTry it out just for fun        Rated 4 0    RATED n  Lunch Dessert  Ice creams are always a Bliss and when it   x83   x83   x82   x82   x83   x82   x82   x92s special   unique  I just can   x83   x83   x82   x82   x83   x82   x82   x92t hold back my taste buds  Tried for the first time from Pop Hop   totally loved it  Galaxy already comes loaded with nuts in the back   colourful creams in the front  Chocolate tasted yum so did the vanilla which was inside the chocolate layer  Mouth watering  oh yea i literally spilled it        Rated 3 0    RATED n  Good place for kids and popsicle lovers  They have different Chocolate candy bars but need to add few more simple flavours rather than having some mixed flavoured ice candy as I had watermelon one which had some leaves which I didn   x83   x83   x82   x82   x83   x82   x82   x92t njoy much       Rated 5 0    RATED n  Awesome ice creams at reasonable costs  The mango flavour is simply awesome and red velvet is also great  The classic chocolate dipped ice cream is also quite tasty  If you visit central mall this is a must try    
https://www.zomato.com/bangalore/chicken-man-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjU5MDYxIiwiMTg3ODkwMzYiLCIxODM4OTc3MyIsIjU2OTUzIiwxODY3NDUyNCwiMTg3MzYzOTIiLCIxODQyMjg5OCIsIjE4NDg5MzEzIiwiMTg4MDc1MzkiLCIxODM1OTE0MCIsIjE4NzUzNzg1IiwiMTg4ODEzNjciLCIxODQ3MjM4NyIsIjE4NDk5Njk2IiwiMTg2MjA3MjAiLCIxODU4NTQyOCIsIjE4NjUzMDk1IiwiMTg1MzEwNjciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Campus 4AB Food Court RMZ Ecoworld Varthur Bellandur,Chicken Man,3.7/5,48,,Bellandur,Kiosk,Burgers  Wings,Roast Chicken  Burger,    Rated 3 0     RATED n  Tried this place once during lunch hours of work  Ordered the half cluck chicken which comprised of the breast
https://www.zomato.com/bangalore/tumbites-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDcwNzgxIiwiNTA4NjQiLCIxODczMTkxOSIsIjE4MzQ2MzY3IiwxODkzMTM5NiwiMTg5MDMzMzMiLCIxODkwMTMxMSIsIjE4ODk1MTY0IiwiMTg1MTUwMDEiLCI2MDM5OSIsIjE4NDc4MTIzIiwiMTg2MTk5MjMiLCIxODY1MzM0NCIsIjE4Nzk2MTYwIiwiMTgzNTc1ODIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Tumbites 103 First floor above IndusInd Bank ATM left from ramdev medical Bellandur,Tumbites,,0,,Bellandur,Quick Bites,,North Indian,   Rated 5 0    RATED n  Thank you so much for the delicious food  I had order my lunch from here  menu is quite interesting at a reasonable price I tried   Dal bati  Missi roti and Dum aalo  This is the best Dal bati in Bangalore I have ever had  I like the extra crunchiness of it  Missi roti and Dum aalo was too good   nI look forward to continue ordering from you guys     n nKeep the taste up        Rated 5 0    RATED n  Tumbites serving tasty rajastani food and a friendly response of Mr  Abhishek is great  All the best guys and keep serving more and more delicious food       Rated 5 0    RATED n  If you are a Rajasthani you must try food items from Tumbites  Dal baati and litti chokha are very tasty and unexpected to find that quality in Bangalore       Rated 5 0    RATED n  Thanks tumbites for tasty food  I have been ordering my dinner from tumbites for last couple of days and the food they provide is tasty and hygienic  The litti chokha in particular is amazing  I would recommend all you to try this tasty cuisine       Rated 5 0    RATED n  Taste and prices make complete sense  I ordered a Monday meal and a Paneer parotha  It tasted really well  for the price quoted  Better than Bowl Company too       Rated 5 0    RATED n  Order many number of times  Taste and quality of food is always good  Taste of sattu and panner parotha was awesome Also tried there regular weekly lunch meal  it is testy and affordable       Rated 5 0    RATED n  Best place for authentic home food  Specially daal bati  n dum aalo was too yummy  It also has a good variety of food item  this definitely becomes my default option       Rated 5 0    RATED n  Very interesting menu when it comes to good home food  Loved the taste of dal bati and missi roti  two of my favourites  Hope to place more orders soon as it is really amazing to have good home food away from home    
https://www.zomato.com/bangalore/wimpie-cafe-restaurant-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzMxOTE5IiwiMTgzNDYzNjciLCIxODkzMTM5NiIsIjE4OTAzMzMzIiwxODkwMTMxMSwiMTg4OTUxNjQiLCIxODUxNTAwMSIsIjYwMzk5IiwiMTg0NzgxMjMiLCIxODYxOTkyMyIsIjE4NjUzMzQ0IiwiMTg3OTYxNjAiLCIxODM1NzU4MiIsIjE4NDE4NTQ3IiwiMTg1OTY5OTgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,,Wimpie Cafe & Restaurant,,0,,Bellandur,Casual Dining,,Andhra  North Indian,    Rated 5 0     RATED n  Last Night we had best time at dinner with my family and friends that I think I ve ever had
https://www.zomato.com/bangalore/freshkicho-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzQ2MzY3IiwiMTg5MzEzOTYiLCIxODkwMzMzMyIsIjE4OTAxMzExIiwxODg5NTE2NCwiMTg1MTUwMDEiLCI2MDM5OSIsIjE4NDc4MTIzIiwiMTg2MTk5MjMiLCIxODY1MzM0NCIsIjE4Nzk2MTYwIiwiMTgzNTc1ODIiLCIxODQxODU0NyIsIjE4NTk2OTk4IiwiMTg5MjU4NzciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Shop #99A-6 3rd Floor Green Glen Layout Bellandur Bangalore,Freshkicho,,0,,Bellandur,Delivery,,North Indian  South Indian  Chinese,    Rated 5 0    RATED n  Food is real tasty  Place looks real good  Had a great time with friends and family  Price is best valued  Staffs are polite  Real quick service       Rated 5 0    RATED n  Food was really good  Ordered for Biryani and chicken kabab  Anyone would prefer this food  nPackaging was good and the quantity is more than what we usually get at this price       Rated 5 0     RATED n                                         Enjoyed the food with variety equalant to home made food  Mouth watering and finger licking          Would suggest everyone to taste and enjoy the food  Yummy yummy yummy and delicious food  Food worth for the money which we pay  The starts which I loved the most is  Chilli Paneer   I have no word to describe the taste of this dish just loved it    
https://www.zomato.com/bangalore/up-shawarma-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODEyMTk4IiwiNTU4NDYiLCIxODM0NjMzOCIsIjE4NjU1MjQ0IiwxODc5NDkyMywiMTg4MTIyMDYiLCIxODg1NDMwMSIsIjUzMjIyIiwiMTg3NDU0NTIiLCIxODc2NjMyOCIsIjE4NDEyMTIwIiwiMTg2MzIxNzUiLCIxODg5MzM1MCIsIjE4OTI5NzI4IiwiMTg1NzcyODQiLCIxODg1NTkyOCIsIjUzNzI4IiwiNjA1ODYiLCI2MDk2NSIsIjE4ODEyMjAyIiwiMTgyODUxMTciLCIxODc2ODMwNSIsIjE4ODM2NjA2IiwiNjAwNjYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Hotel Bangaliana Behind Eco World Mahadevpura Bellandur Bangalore,Up Shawarma,3.4/5,13,,Bellandur,Quick Bites,,Arabian,   Rated 5 0    RATED n  Place happens to be just behind my office and one of the most frequented places by me to get a quick grab of shawarma  The shawarmas are pretty good  has 5 variants of them    one with kerala parotta   one with a chapatti  one with only chicken   one the regular one in a khuboos and one shawarma plate and fries  Sharimul is the guys and he is pretty quick and well behaved  nOver all never had a bad experience eating here  The place is clean  Does not seem to have anybhygine problems Good to have quick food on move    
https://www.zomato.com/bangalore/health-zingo-bellandur?context=eyJzZSI6eyJlIjpbIjE4NjU1MjQ0IiwiMTg3OTQ5MjMiLCIxODgxMjIwNiIsIjE4ODU0MzAxIiw1MzIyMiwiMTg3NDU0NTIiLCIxODc2NjMyOCIsIjE4NDEyMTIwIiwiMTg2MzIxNzUiLCIxODg5MzM1MCIsIjE4OTI5NzI4IiwiMTg1NzcyODQiLCIxODg1NTkyOCIsIjUzNzI4IiwiNjA1ODYiLCI2MDk2NSIsIjE4ODEyMjAyIiwiMTgyODUxMTciLCIxODc2ODMwNSIsIjE4ODM2NjA2IiwiNjAwNjYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,157 Green Glen Layout Near HDFC Bank Bellandur Bangalore,Health Zingo,3.8/5,368,,Bellandur,Casual Dining,Sattu Paratha  Pasta  Idli  Salads  Thali  Khichda  Masala Dosa,North Indian  Salad  Healthy Food,    Rated 3 0     RATED n  I ordered arabiata pasta  The pasta was good  I would rate 3 2 on it  They could have given some sauce with it   nBut the pasta was pricy and wasn t as good as it costs  nCan give a try though   
https://www.zomato.com/bangalore/corner-huts-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzk0OTIzIiwiMTg4MTIyMDYiLCIxODg1NDMwMSIsIjUzMjIyIiwxODc0NTQ1MiwiMTg3NjYzMjgiLCIxODQxMjEyMCIsIjE4NjMyMTc1IiwiMTg4OTMzNTAiLCIxODkyOTcyOCIsIjE4NTc3Mjg0IiwiMTg4NTU5MjgiLCI1MzcyOCIsIjYwNTg2IiwiNjA5NjUiLCIxODgxMjIwMiIsIjE4Mjg1MTE3IiwiMTg3NjgzMDUiLCIxODgzNjYwNiIsIjYwMDY2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,4 Ground Floor SLV Complex Next to Bhagini Outer Ring Road Bellandur Bangalore,Corner Huts,3.8/5,30,,Bellandur,Quick Bites,,North Indian  Chinese  Biryani  South Indian,   Rated 4 0    RATED n  I was at this place for dinner with my husband  We were not very sure to explore it because the restaurant was not having people when we visited it  But after us many people visited this  We ordered chicken soup  garlic naan  prawn Manchurian  chicken tikka masala and lemonade  Everything was served in good time and the staff was very attentive to us  The price is also very reasonable with good quantity       Rated 4 0    RATED n  One of the few good and affordable restaurants near Bellandur  There are separate private huts of you need privacy  regular restaurant style tables and a room for family seating  Value for money   
https://www.zomato.com/bangalore/five-senses-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzQ1NDUyIiwiMTg3NjYzMjgiLCIxODQxMjEyMCIsIjE4NjMyMTc1IiwxODg5MzM1MCwiMTg5Mjk3MjgiLCIxODU3NzI4NCIsIjE4ODU1OTI4IiwiNTM3MjgiLCI2MDU4NiIsIjYwOTY1IiwiMTg4MTIyMDIiLCIxODI4NTExNyIsIjE4NzY4MzA1IiwiMTg4MzY2MDYiLCI2MDA2NiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,,Five Senses,,0,,Bellandur,"Takeaway, Delivery",,Continental  North Indian  Fast Food,   Rated 5 0    RATED n  Ordered a paneer roll combo  Arrived piping hot  Loved the corn nuggets and the fries were crisp  The roll had just right amount of spice and was cooked well without being extra oily  Will definitely order again    
https://www.zomato.com/bangalore/baskin-robbins-bellandur?context=eyJzZSI6eyJlIjpbIjE4ODkzMzUwIiwiMTg5Mjk3MjgiLCIxODU3NzI4NCIsIjE4ODU1OTI4Iiw1MzcyOCwiNjA1ODYiLCI2MDk2NSIsIjE4ODEyMjAyIiwiMTgyODUxMTciLCIxODc2ODMwNSIsIjE4ODM2NjA2IiwiNjAwNjYiLCIxODA4OTcxOSIsIjE4MzY2NjkxIiwiMTg2Nzc3MzQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,Ground Floor Bangalore Central 3 Bellandur Bangalore,Baskin Robbins,3.7/5,48,806726960.0,Bellandur,Dessert Parlor,,Ice Cream  Desserts,   Rated 4 0    RATED n  Very nice location in Central Mall at Bellandur in Bangalore  Its a small size ice cream parlor n nVery tasty ice creams  We ordered Vennila Butter Scottish n Chocolate crunch  Awesome taste  n nThe rates are a little higher  But looking the taste its bearable      Rated 4 0    RATED n  had ordered the icecream scoops a couple of times  like the bavarian chocolate and gold medal ribbon flavors  other flavors are nice too  expensive but good    
https://www.zomato.com/bangalore/apsara-ice-cream-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjYwNTg2IiwiNjA5NjUiLCIxODgxMjIwMiIsIjE4Mjg1MTE3IiwxODc2ODMwNSwiMTg4MzY2MDYiLCI2MDA2NiIsIjE4MDg5NzE5IiwiMTgzNjY2OTEiLCIxODY3NzczNCIsIjE4NDAzOTI4IiwiMTg0NTU2MDMiLCIxODg4MjExMyIsIjE4MTQ4OTMxIiwiNjAzNzUiLCIxODkyNDg2OCIsIjE4Njg1Mjg5IiwiNjA4NjAiLCIxODg2NjYzMCIsIjE4NzM3NzYwIiwiMTg2NjU5NjgiLCIxODY4NDIzNyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,,Apsara Ice Cream,4.1/5,83,,Bellandur,Dessert Parlor,Blueberry Cheesecake  Panipuri  Sitaphal Ice Cream,Ice Cream  Desserts,    Rated 4 0    RATED n  I went to this place after my dinner for some ice cream  They had many tempting flavors  The place has availability of both indoor and outdoor seating  You can just go to the counter  order and then enjoy  The price of each variety is same  It depends only on quantity whether u go for a smaller or larger scoop  Smaller scoop costed me 65 bucks for 1 scoop  I had Funky Ferrero and Scrumptious Sitafal  Both tasted good but not amazing  Overall it was a good experience       Rated 5 0    RATED n  I ordered a cookie and cream ice cream box  It was the most amazing cookie and cream ice cream I have ever had  My friend and I finished the box almost immediately  Let the ice cream melt a lil and then it tastes exactly like a Oreo thickshake   It was just amazing           Rated 2 0     RATED n  Overrated  The ice creams here are very average  This rating is not for this particular outlet but Apsara in general  Have tried many things from the menu but nothing made us go wow   nPabrai s is far ahead of them overall   even naturals ice cream is decent     
